 0.351627	  0.448128	  0.647756	
 0.352942	  0.448350	  0.646957	
 0.354257	  0.448566	  0.646154	
 0.355573	  0.448778	  0.645345	
 0.356888	  0.448984	  0.644531	
 0.358203	  0.449185	  0.643712	
 0.359518	  0.449381	  0.642888	
 0.360833	  0.449572	  0.642059	
 0.362149	  0.449758	  0.641224	
 0.363464	  0.449938	  0.640385	
 0.364779	  0.450114	  0.639540	
 0.366094	  0.450285	  0.638691	
 0.367410	  0.450451	  0.637837	
 0.368725	  0.450611	  0.636978	
 0.370040	  0.450767	  0.636113	
 0.371355	  0.450918	  0.635244	
 0.372671	  0.451064	  0.634370	
 0.373986	  0.451206	  0.633492	
 0.375301	  0.451342	  0.632608	
 0.376616	  0.451474	  0.631720	
 0.377932	  0.451600	  0.630827	
 0.379247	  0.451722	  0.629929	
 0.380562	  0.451840	  0.629027	
 0.381877	  0.451952	  0.628120	
 0.383193	  0.452060	  0.627208	
 0.384508	  0.452163	  0.626292	
 0.385823	  0.452262	  0.625371	
 0.387138	  0.452356	  0.624445	
 0.388453	  0.452445	  0.623515	
 0.389769	  0.452529	  0.622581	
 0.391084	  0.452609	  0.621642	
 0.392399	  0.452685	  0.620698	
 0.393714	  0.452756	  0.619750	
 0.395030	  0.452822	  0.618798	
 0.396345	  0.452885	  0.617841	
 0.397660	  0.452942	  0.616880	
 0.398975	  0.452995	  0.615915	
 0.400291	  0.453044	  0.614945	
 0.401606	  0.453088	  0.613971	
 0.402921	  0.453128	  0.612993	
 0.404236	  0.453164	  0.612011	
 0.405552	  0.453195	  0.611024	
 0.406867	  0.453222	  0.610034	
 0.408182	  0.453245	  0.609039	
 0.409497	  0.453263	  0.608040	
 0.410813	  0.453277	  0.607037	
 0.412128	  0.453287	  0.606030	
 0.413443	  0.453293	  0.605019	
 0.414758	  0.453295	  0.604003	
 0.416073	  0.453292	  0.602984	
 0.417389	  0.453285	  0.601961	
 0.418704	  0.453275	  0.600934	
 0.420019	  0.453260	  0.599903	
 0.421334	  0.453241	  0.598868	
 0.422650	  0.453218	  0.597830	
 0.423965	  0.453191	  0.596787	
 0.425280	  0.453160	  0.595741	
 0.426595	  0.453125	  0.594691	
 0.427911	  0.453087	  0.593637	
 0.429226	  0.453044	  0.592580	
 0.430541	  0.452997	  0.591519	
 0.431856	  0.452947	  0.590454	
 0.433172	  0.452892	  0.589385	
 0.434487	  0.452834	  0.588313	
 0.435802	  0.452772	  0.587238	
 0.437117	  0.452706	  0.586159	
 0.438433	  0.452637	  0.585076	
 0.439748	  0.452563	  0.583990	
 0.441063	  0.452486	  0.582900	
 0.442378	  0.452406	  0.581807	
 0.443694	  0.452321	  0.580710	
 0.445009	  0.452233	  0.579610	
 0.446324	  0.452142	  0.578507	
 0.447639	  0.452046	  0.577400	
 0.448954	  0.451948	  0.576290	
 0.450270	  0.451845	  0.575177	
 0.451585	  0.451739	  0.574060	
 0.452900	  0.451630	  0.572940	
 0.454215	  0.451517	  0.571817	
 0.455531	  0.451400	  0.570691	
 0.456846	  0.451280	  0.569562	
 0.458161	  0.451157	  0.568429	
 0.459476	  0.451030	  0.567294	
 0.460792	  0.450900	  0.566155	
 0.462107	  0.450767	  0.565013	
 0.463422	  0.450630	  0.563868	
 0.464737	  0.450490	  0.562721	
 0.466053	  0.450346	  0.561570	
 0.467368	  0.450200	  0.560416	
 0.468683	  0.450050	  0.559260	
 0.469998	  0.449896	  0.558100	
 0.471314	  0.449740	  0.556938	
 0.472629	  0.449581	  0.555772	
 0.473944	  0.449418	  0.554604	
 0.475259	  0.449252	  0.553434	
 0.476574	  0.449083	  0.552260	
 0.477890	  0.448911	  0.551084	
 0.479205	  0.448736	  0.549905	
 0.480520	  0.448558	  0.548723	
 0.481835	  0.448376	  0.547538	
 0.483151	  0.448192	  0.546351	
 0.484466	  0.448005	  0.545162	
 0.485781	  0.447815	  0.543970	
 0.487096	  0.447622	  0.542775	
 0.488412	  0.447426	  0.541577	
 0.489727	  0.447227	  0.540378	
 0.491042	  0.447025	  0.539175	
 0.492357	  0.446821	  0.537971	
 0.493673	  0.446613	  0.536764	
 0.494988	  0.446403	  0.535554	
 0.496303	  0.446190	  0.534342	
 0.497618	  0.445974	  0.533128	
 0.498934	  0.445756	  0.531912	
 0.500249	  0.445535	  0.530693	
 0.501564	  0.445311	  0.529472	
 0.502879	  0.445084	  0.528248	
 0.504194	  0.444855	  0.527023	
 0.505510	  0.444623	  0.525795	
 0.506825	  0.444389	  0.524565	
 0.508140	  0.444152	  0.523333	
 0.509455	  0.443912	  0.522099	
 0.510771	  0.443670	  0.520863	
 0.512086	  0.443426	  0.519625	
 0.513401	  0.443179	  0.518385	
 0.514716	  0.442929	  0.517142	
 0.516032	  0.442677	  0.515898	
 0.517347	  0.442423	  0.514652	
 0.518662	  0.442166	  0.513404	
 0.519977	  0.441907	  0.512154	
 0.521293	  0.441645	  0.510902	
 0.522608	  0.441382	  0.509649	
 0.523923	  0.441115	  0.508393	
 0.525238	  0.440847	  0.507136	
 0.526554	  0.440576	  0.505877	
 0.527869	  0.440303	  0.504616	
 0.529184	  0.440028	  0.503354	
 0.530499	  0.439751	  0.502090	
 0.531815	  0.439471	  0.500824	
 0.533130	  0.439190	  0.499557	
 0.534445	  0.438906	  0.498288	
 0.535760	  0.438620	  0.497018	
 0.537075	  0.438332	  0.495745	
 0.538391	  0.438042	  0.494472	
 0.539706	  0.437750	  0.493197	
 0.541021	  0.437456	  0.491920	
 0.542336	  0.437160	  0.490642	
 0.543652	  0.436862	  0.489363	
 0.544967	  0.436562	  0.488082	
 0.546282	  0.436260	  0.486800	
 0.547597	  0.435956	  0.485517	
 0.548913	  0.435650	  0.484232	
 0.550228	  0.435343	  0.482946	
 0.551543	  0.435033	  0.481659	
 0.552858	  0.434722	  0.480370	
 0.554174	  0.434409	  0.479081	
 0.555489	  0.434094	  0.477790	
 0.556804	  0.433778	  0.476498	
 0.558119	  0.433460	  0.475205	
 0.559435	  0.433140	  0.473911	
 0.560750	  0.432818	  0.472616	
 0.562065	  0.432495	  0.471319	
 0.563380	  0.432170	  0.470022	
 0.564695	  0.431843	  0.468724	
 0.566011	  0.431515	  0.467425	
 0.567326	  0.431185	  0.466125	
 0.568641	  0.430854	  0.464824	
 0.569956	  0.430521	  0.463522	
 0.571272	  0.430187	  0.462219	
 0.572587	  0.429851	  0.460915	
 0.573902	  0.429514	  0.459611	
 0.575217	  0.429176	  0.458306	
 0.576533	  0.428835	  0.457000	
 0.577848	  0.428494	  0.455694	
 0.579163	  0.428151	  0.454387	
 0.580478	  0.427807	  0.453079	
 0.581794	  0.427462	  0.451770	
 0.583109	  0.427115	  0.450461	
 0.584424	  0.426767	  0.449152	
 0.585739	  0.426418	  0.447841	
 0.587055	  0.426067	  0.446531	
 0.588370	  0.425715	  0.445219	
 0.589685	  0.425362	  0.443908	
 0.591000	  0.425008	  0.442596	
 0.592315	  0.424653	  0.441283	
 0.593631	  0.424297	  0.439970	
 0.594946	  0.423939	  0.438657	
 0.596261	  0.423581	  0.437344	
 0.597576	  0.423221	  0.436030	
 0.598892	  0.422861	  0.434716	
 0.600207	  0.422499	  0.433401	
 0.601522	  0.422137	  0.432087	
 0.602837	  0.421773	  0.430772	
 0.604153	  0.421409	  0.429457	
 0.605468	  0.421043	  0.428142	
 0.606783	  0.420677	  0.426827	
 0.608098	  0.420310	  0.425512	
 0.609414	  0.419942	  0.424197	
 0.610729	  0.419573	  0.422882	
 0.612044	  0.419203	  0.421566	
 0.613359	  0.418833	  0.420251	
 0.614675	  0.418462	  0.418936	
 0.615990	  0.418090	  0.417621	
 0.617305	  0.417717	  0.416306	
 0.618620	  0.417344	  0.414991	
 0.619936	  0.416970	  0.413677	
 0.621251	  0.416595	  0.412363	
 0.622566	  0.416220	  0.411048	
 0.623881	  0.415844	  0.409735	
 0.625196	  0.415467	  0.408421	
 0.626512	  0.415090	  0.407108	
 0.627827	  0.414713	  0.405795	
 0.629142	  0.414335	  0.404483	
 0.630457	  0.413956	  0.403171	
 0.631773	  0.413577	  0.401859	
 0.633088	  0.413198	  0.400548	
 0.634403	  0.412818	  0.399237	
 0.635718	  0.412437	  0.397927	
 0.637034	  0.412057	  0.396618	
 0.638349	  0.411676	  0.395309	
 0.639664	  0.411294	  0.394001	
 0.640979	  0.410913	  0.392693	
 0.642295	  0.410531	  0.391386	
 0.643610	  0.410148	  0.390080	
 0.644925	  0.409766	  0.388774	
 0.646240	  0.409383	  0.387470	
 0.647556	  0.409000	  0.386166	
 0.648871	  0.408617	  0.384863	
 0.650186	  0.408234	  0.383561	
 0.651501	  0.407851	  0.382259	
 0.652816	  0.407467	  0.380959	
 0.654132	  0.407084	  0.379660	
 0.655447	  0.406700	  0.378361	
 0.656762	  0.406316	  0.377064	
 0.658077	  0.405933	  0.375767	
 0.659393	  0.405549	  0.374472	
 0.660708	  0.405165	  0.373178	
 0.662023	  0.404782	  0.371885	
 0.663338	  0.404398	  0.370593	
 0.664654	  0.404014	  0.369303	
 0.665969	  0.403631	  0.368013	
 0.667284	  0.403248	  0.366725	
 0.668599	  0.402865	  0.365439	
 0.669915	  0.402482	  0.364153	
 0.671230	  0.402099	  0.362869	
 0.672545	  0.401717	  0.361587	
 0.673860	  0.401335	  0.360305	
 0.675176	  0.400953	  0.359026	
 0.676491	  0.400571	  0.357748	
 0.677806	  0.400190	  0.356471	
 0.679121	  0.399809	  0.355196	
 0.680436	  0.399428	  0.353923	
 0.681752	  0.399048	  0.352651	
 0.683067	  0.398668	  0.351381	
 0.684382	  0.398289	  0.350112	
 0.685697	  0.397910	  0.348846	
 0.687013	  0.397531	  0.347581	
 0.688328	  0.397153	  0.346318	
 0.689643	  0.396776	  0.345057	
 0.690958	  0.396399	  0.343798	
 0.692274	  0.396022	  0.342541	
 0.693589	  0.395647	  0.341285	
 0.694904	  0.395271	  0.340032	
 0.696219	  0.394897	  0.338781	
 0.697535	  0.394523	  0.337532	
 0.698850	  0.394150	  0.336285	
 0.700165	  0.393777	  0.335040	
 0.701480	  0.393405	  0.333798	
 0.702796	  0.393034	  0.332557	
 0.704111	  0.392664	  0.331319	
 0.705426	  0.392295	  0.330084	
 0.706741	  0.391926	  0.328850	
 0.708056	  0.391558	  0.327619	
 0.709372	  0.391191	  0.326391	
 0.710687	  0.390825	  0.325165	
 0.712002	  0.390459	  0.323942	
 0.713317	  0.390095	  0.322721	
 0.714633	  0.389732	  0.321503	
 0.715948	  0.389369	  0.320287	
 0.717263	  0.389008	  0.319074	
 0.718578	  0.388648	  0.317864	
 0.719894	  0.388288	  0.316657	
 0.721209	  0.387930	  0.315452	
 0.722524	  0.387573	  0.314251	
 0.723839	  0.387216	  0.313052	
 0.725155	  0.386861	  0.311856	
 0.726470	  0.386507	  0.310664	
 0.727785	  0.386155	  0.309474	
 0.729100	  0.385803	  0.308288	
 0.730416	  0.385453	  0.307104	
 0.731731	  0.385104	  0.305924	
 0.733046	  0.384756	  0.304747	
 0.734361	  0.384409	  0.303574	
 0.735677	  0.384064	  0.302404	
 0.736992	  0.383720	  0.301237	
 0.738307	  0.383378	  0.300074	
 0.739622	  0.383036	  0.298914	
 0.740937	  0.382697	  0.297757	
 0.742253	  0.382358	  0.296605	
 0.743568	  0.382021	  0.295456	
 0.744883	  0.381686	  0.294311	
 0.746198	  0.381352	  0.293169	
 0.747514	  0.381019	  0.292032	
 0.748829	  0.380688	  0.290898	
 0.750144	  0.380359	  0.289768	
 0.751459	  0.380031	  0.288642	
 0.752775	  0.379705	  0.287520	
 0.754090	  0.379380	  0.286403	
 0.755405	  0.379057	  0.285289	
 0.756720	  0.378736	  0.284180	
 0.758036	  0.378416	  0.283075	
 0.759351	  0.378098	  0.281974	
 0.760666	  0.377782	  0.280878	
 0.761981	  0.377467	  0.279786	
 0.763297	  0.377154	  0.278699	
 0.764612	  0.376844	  0.277616	
 0.765927	  0.376534	  0.276538	
 0.767242	  0.376227	  0.275464	
 0.768557	  0.375922	  0.274395	
 0.769873	  0.375618	  0.273332	
 0.771188	  0.375317	  0.272273	
 0.772503	  0.375017	  0.271219	
 0.773818	  0.374719	  0.270169	
 0.775134	  0.374423	  0.269125	
 0.776449	  0.374130	  0.268087	
 0.777764	  0.373838	  0.267053	
 0.779079	  0.373548	  0.266024	
 0.780395	  0.373261	  0.265001	
 0.781710	  0.372975	  0.263984	
 0.783025	  0.372691	  0.262971	
 0.784340	  0.372410	  0.261965	
 0.785656	  0.372131	  0.260963	
 0.786971	  0.371854	  0.259968	
 0.788286	  0.371579	  0.258978	
 0.789601	  0.371307	  0.257994	
 0.790917	  0.371036	  0.257016	
 0.792232	  0.370768	  0.256043	
 0.793547	  0.370503	  0.255077	
 0.794862	  0.370239	  0.254117	
 0.796177	  0.369978	  0.253162	
 0.797493	  0.369719	  0.252214	
 0.798808	  0.369463	  0.251272	
 0.800123	  0.369209	  0.250337	
 0.801438	  0.368957	  0.249407	
 0.802754	  0.368708	  0.248484	
 0.804069	  0.368461	  0.247568	
 0.805384	  0.368217	  0.246658	
 0.806699	  0.367976	  0.245754	
 0.808015	  0.367736	  0.244857	
 0.809330	  0.367500	  0.243967	
 0.810645	  0.367266	  0.243084	
 0.811960	  0.367035	  0.242207	
 0.813276	  0.366806	  0.241337	
 0.814591	  0.366580	  0.240474	
 0.815906	  0.366356	  0.239618	
 0.817221	  0.366136	  0.238769	
 0.818537	  0.365917	  0.237927	
 0.819852	  0.365702	  0.237092	
 0.821167	  0.365490	  0.236264	
 0.822482	  0.365280	  0.235443	
 0.823798	  0.365073	  0.234629	
 0.825113	  0.364869	  0.233822	
 0.826428	  0.364668	  0.233023	
 0.827743	  0.364469	  0.232231	
 0.829058	  0.364274	  0.231445	
 0.830374	  0.364081	  0.230667	
 0.831689	  0.363891	  0.229897	
 0.833004	  0.363705	  0.229133	
 0.834319	  0.363521	  0.228377	
 0.835635	  0.363340	  0.227627	
 0.836950	  0.363163	  0.226885	
 0.838265	  0.362988	  0.226150	
 0.839580	  0.362816	  0.225422	
 0.840896	  0.362648	  0.224702	
 0.842211	  0.362482	  0.223988	
 0.843526	  0.362320	  0.223281	
 0.844841	  0.362161	  0.222581	
 0.846157	  0.362005	  0.221888	
 0.847472	  0.361853	  0.221201	
 0.848787	  0.361703	  0.220522	
 0.850102	  0.361557	  0.219848	
 0.851418	  0.361414	  0.219181	
 0.852733	  0.361275	  0.218521	
 0.854048	  0.361138	  0.217866	
 0.855363	  0.361005	  0.217218	
 0.856678	  0.360876	  0.216575	
 0.857994	  0.360750	  0.215939	
 0.859309	  0.360627	  0.215307	
 0.860624	  0.360508	  0.214681	
 0.861939	  0.360392	  0.214060	
 0.863255	  0.360279	  0.213444	
 0.864570	  0.360170	  0.212832	
 0.865885	  0.360065	  0.212225	
 0.867200	  0.359963	  0.211622	
 0.868516	  0.359865	  0.211022	
 0.869831	  0.359770	  0.210426	
 0.871146	  0.359679	  0.209833	
 0.872461	  0.359591	  0.209242	
 0.873777	  0.359508	  0.208654	
 0.875092	  0.359428	  0.208068	
 0.876407	  0.359351	  0.207483	
 0.877722	  0.359278	  0.206899	
 0.879038	  0.359209	  0.206316	
 0.880353	  0.359144	  0.205733	
 0.881668	  0.359083	  0.205149	
 0.882983	  0.359025	  0.204564	
 0.884298	  0.358972	  0.203978	
 0.885614	  0.358922	  0.203389	
 0.886929	  0.358876	  0.202798	
 0.888244	  0.358834	  0.202203	
 0.889559	  0.358795	  0.201603	
 0.890875	  0.358761	  0.200999	
 0.892190	  0.358731	  0.200389	
 0.893505	  0.358705	  0.199772	
 0.894820	  0.358682	  0.199148	
 0.896136	  0.358664	  0.198516	
 0.897451	  0.358650	  0.197875	
 0.898766	  0.358640	  0.197223	
 0.900081	  0.358634	  0.196561	
 0.901397	  0.358632	  0.195887	
 0.902712	  0.358634	  0.195200	
 0.904027	  0.358641	  0.194499	
 0.905342	  0.358651	  0.193783	
 0.906658	  0.358666	  0.193051	
 0.907973	  0.358685	  0.192301	
 0.909288	  0.358709	  0.191533	
 0.910603	  0.358736	  0.190746	
 0.911919	  0.358768	  0.189937	
 0.913234	  0.358805	  0.189107	
 0.914549	  0.358845	  0.188253	
 0.915864	  0.358890	  0.187374	
 0.917179	  0.358940	  0.186470	
 0.918495	  0.358994	  0.185538	
 0.919810	  0.359052	  0.184578	
 0.921125	  0.359115	  0.183587	
 0.922440	  0.359182	  0.182566	
 0.923756	  0.359253	  0.181511	
 0.925071	  0.359330	  0.180423	
 0.926386	  0.359411	  0.179298	
 0.927701	  0.359496	  0.178138	
 0.929017	  0.359586	  0.176939	
 0.930332	  0.359680	  0.175700	
 0.931647	  0.359780	  0.174421	
 0.932962	  0.359884	  0.173099	
 0.934278	  0.359992	  0.171734	
 0.935593	  0.360105	  0.170324	
 0.936908	  0.360223	  0.168869	
 0.938223	  0.360346	  0.167366	
 0.939539	  0.360474	  0.165815	
 0.940854	  0.360606	  0.164215	
 0.942169	  0.360743	  0.162565	
 0.943484	  0.360885	  0.160865	
 0.944799	  0.361032	  0.159112	
 0.946115	  0.361184	  0.157306	
 0.947430	  0.361341	  0.155448	
 0.948745	  0.361502	  0.153536	
 0.950060	  0.361669	  0.151570	
 0.951376	  0.361840	  0.149549	
 0.952691	  0.362016	  0.147474	
 0.954006	  0.362197	  0.145345	
 0.955321	  0.362383	  0.143161	
 0.956637	  0.362574	  0.140923	
 0.957952	  0.362769	  0.138631	
 0.959267	  0.362969	  0.136286	
 0.960582	  0.363173	  0.133889	
 0.961898	  0.363380	  0.131440	
 0.963213	  0.363589	  0.128940	
 0.964528	  0.363800	  0.126392	
 0.965843	  0.364010	  0.123796	
 0.967159	  0.364216	  0.121153	
 0.968474	  0.364414	  0.118467	
 0.969789	  0.364597	  0.115738	
 0.971104	  0.364756	  0.112969	
 0.972419	  0.364876	  0.110162	
 0.973735	  0.364936	  0.107320	
 0.975050	  0.364904	  0.104445	
 0.976365	  0.364735	  0.101541	
 0.977680	  0.364361	  0.098611	
 0.978996	  0.363685	  0.095657	
 0.980311	  0.362568	  0.092684	
 0.981626	  0.360817	  0.089694	
 0.982941	  0.358162	  0.086692	
 0.984257	  0.354251	  0.083681	
 0.985572	  0.348639	  0.080666	
 0.986887	  0.340811	  0.077650	
 0.988202	  0.330247	  0.074638	
 0.989518	  0.316549	  0.071633	
 0.990833	  0.299614	  0.068642	
 0.992148	  0.279812	  0.065667	
 0.993463	  0.258043	  0.062713	
 0.994779	  0.235601	  0.059785	
 0.996094	  0.213866	  0.056888	
 0.997409	  0.193960	  0.054026	
 0.998724	  0.176544	  0.051204	
 1.000039	  0.161808	  0.048427	
 1.001355	  0.149594	  0.045699	
 1.002670	  0.139551	  0.043024	
 1.003985	  0.131273	  0.040408	
 1.005300	  0.124373	  0.037855	
 1.006616	  0.118519	  0.035369	
 1.007931	  0.113450	  0.032954	
 1.009246	  0.108964	  0.030616	
 1.010561	  0.104911	  0.028358	
 1.011877	  0.101182	  0.026184	
 1.013192	  0.097697	  0.024098	
 1.014507	  0.094402	  0.022104	
 1.015822	  0.091254	  0.020206	
 1.017138	  0.088227	  0.018408	
 1.018453	  0.085300	  0.016712	
 1.019768	  0.082460	  0.015123	
 1.021083	  0.079696	  0.013643	
 1.022399	  0.077001	  0.012276	
 1.023714	  0.074371	  0.011024	
 1.025029	  0.071803	  0.009890	
 1.026344	  0.069293	  0.008876	
 1.027660	  0.066841	  0.007986	
 1.028975	  0.064445	  0.007222	
 1.030290	  0.062105	  0.006584	
 1.031605	  0.059819	  0.006077	
 1.032920	  0.057588	  0.005701	
 1.034236	  0.055410	  0.005457	
 1.035551	  0.053287	  0.005349	
 1.036866	  0.051218	  0.005377	
 1.038181	  0.049202	  0.005542	
 1.039497	  0.047240	  0.005846	
 1.040812	  0.045331	  0.006289	
 1.042127	  0.043476	  0.006873	
 1.043442	  0.041675	  0.007599	
 1.044758	  0.039927	  0.008467	
 1.046073	  0.038233	  0.009477	
 1.047388	  0.036592	  0.010631	
 1.048703	  0.035005	  0.011928	
 1.050019	  0.033471	  0.013369	
 1.051334	  0.031991	  0.014955	
 1.052649	  0.030564	  0.016684	
 1.053964	  0.029191	  0.018559	
 1.055280	  0.027871	  0.020578	
 1.056595	  0.026605	  0.022741	
 1.057910	  0.025393	  0.025048	
